0,0,0,0
1,0,0,0
2,1,0,0
3,1,0,0
4,1,0,0
5,2,0,0
6,2,0,0
7,2,0,0
8,2,0,0
9,2,0,0
10,2,0,0
11,2,0,0
12,3,0,0
13,3,0,0
14,3,0,0
15,4,0,0
16,3,0,0
17,3,0,0
18,3,0,0
19,3,0,0
20,3,0,0
21,3,0,0
22,3,0,0
23,3,0,0
24,3,0,0
25,3,0,0
26,4,0,0
27,4,0,0
28,4,0,0
29,3,0,0
30,3,0,0
31,3,0,0
32,3,0,0
33,3,0,0
34,3,0,0
35,3,0,0
36,3,0,0
37,3,2,1
38,3,0,0
39,2,0,0
40,2,0,0
41,3,0,0
42,3,0,0
43,3,2,1
44,3,0,0
45,3,0,0
46,3,0,0
47,3,0,0
48,2,2,1
49,2,2,1
50,2,0,0
51,2,0,0
52,2,0,0
53,2,0,0
54,2,2,1
55,2,0,0
56,2,0,0
57,2,0,0
58,3,0,0
59,3,0,0
60,3,0,0
61,3,0,0
62,3,0,0
63,4,0,0
64,3,0,0
65,2,0,0
66,2,0,0
67,2,2,1
68,2,0,0
69,2,0,0
70,2,0,0
71,2,2,1
72,2,0,0
73,2,0,0
74,2,0,0
75,2,0,0
76,2,0,0
77,2,0,0
78,2,0,0
79,2,0,0
80,2,0,0
81,3,0,0
82,3,0,0
83,3,0,0
84,3,0,0
85,2,0,0
86,2,0,0
87,2,0,0
88,2,0,0
89,2,0,0
90,2,0,0
91,2,0,0
92,2,0,0
93,2,0,0
94,2,0,0
95,1,0,0
96,1,0,0
97,3,0,0
98,2,0,0
99,1,0,0
100,2,0,0
101,2,0,0
102,1,0,0
103,1,0,0
104,2,0,0
105,2,0,0
106,1,0,0
107,1,0,0
108,2,0,0
109,1,0,0
110,1,0,0
111,1,0,0
112,1,0,0
113,1,0,0
114,2,0,0
115,2,0,0
116,2,0,0
117,1,0,0
118,1,0,0
119,1,0,0
120,1,0,0
121,2,0,0
122,1,0,0
123,1,0,0
124,1,0,0
125,2,0,0
126,3,0,0
127,4,0,0
128,4,0,0
129,4,3,2
130,4,3,2
131,4,3,3
132,5,3,3
133,5,3,3
134,5,3,3
135,4,2,1
136,5,3,2
137,4,4,5
138,4,4,5
139,4,4,5
140,4,4,5
141,4,4,5
142,4,4,5
143,4,4,5
144,4,4,4
145,4,4,4
146,5,4,5
147,5,4,4
148,5,4,3
149,5,4,4
150,5,4,4
151,6,4,5
152,6,5,7
153,6,5,7
154,6,5,6
155,6,5,6
156,6,5,7
157,6,5,7
158,5,5,7
159,5,5,7
160,6,5,7
161,6,5,7
162,6,5,6
163,6,5,7
164,6,5,7
165,6,5,7
166,6,5,7
167,6,4,5
168,6,5,5
169,6,5,5
170,6,5,7
171,6,5,7
172,6,5,6
173,6,5,7
174,6,5,7
175,6,5,7
176,5,5,7
177,5,5,7
178,5,5,7
179,5,5,7
180,5,5,6
181,5,5,7
182,5,5,6
183,5,5,6
184,5,5,6
185,5,5,7
186,5,5,7
187,5,5,7
188,5,5,6
189,5,5,6
190,5,5,7
191,5,5,7
192,5,5,7
193,5,5,5
194,5,5,5
195,5,5,6
196,5,5,6
197,5,5,7
198,5,5,7
199,5,5,7
200,5,5,7
201,5,5,7
202,5,5,7
203,5,5,7
204,5,5,7
205,5,5,7
206,5,5,7
207,5,5,7
208,5,5,7
209,5,5,7
210,5,5,7
211,5,5,7
212,6,6,8
213,6,6,8
214,6,6,10
215,6,6,9
216,6,6,10
217,6,6,10
218,6,6,9
219,6,6,10
220,6,6,10
221,6,6,9
222,6,6,10
223,6,6,10
224,6,6,10
225,6,6,9
226,6,6,10
227,6,6,10
228,6,6,10
229,6,6,10
230,6,6,10
231,6,6,10
232,6,6,10
233,6,6,10
234,6,6,8
