0,1,0,0
1,1,0,0
2,2,0,0
3,2,0,0
4,2,0,0
5,2,0,0
6,2,0,0
7,2,0,0
8,2,0,0
9,2,0,0
10,2,0,0
11,2,2,1
12,2,2,1
13,3,0,0
14,2,0,0
15,2,0,0
16,2,0,0
17,2,0,0
18,2,0,0
19,2,0,0
20,3,0,0
21,2,0,0
22,2,0,0
23,2,0,0
24,2,0,0
25,2,0,0
26,2,0,0
27,2,0,0
28,3,0,0
29,3,0,0
30,4,0,0
31,3,0,0
32,3,0,0
33,3,0,0
34,3,0,0
35,3,0,0
36,3,0,0
37,2,0,0
38,2,0,0
39,2,0,0
40,1,0,0
41,1,0,0
42,3,0,0
43,2,0,0
44,2,0,0
45,2,0,0
46,2,2,1
47,2,0,0
48,3,0,0
49,3,0,0
50,3,0,0
51,3,0,0
52,3,0,0
53,3,0,0
54,2,0,0
55,2,0,0
56,2,0,0
57,3,0,0
58,3,0,0
59,3,0,0
60,3,0,0
61,3,0,0
62,3,0,0
63,3,0,0
64,2,0,0
65,2,0,0
66,2,0,0
67,2,0,0
68,2,0,0
69,2,0,0
70,2,0,0
71,2,0,0
72,1,0,0
73,2,0,0
74,2,0,0
75,2,0,0
76,2,0,0
77,1,0,0
78,1,0,0
79,2,0,0
80,1,0,0
81,1,0,0
82,1,0,0
83,2,0,0
84,1,0,0
85,1,0,0
86,1,0,0
87,2,0,0
88,1,0,0
89,1,0,0
90,1,0,0
91,1,0,0
92,2,0,0
93,2,0,0
94,1,0,0
95,2,0,0
96,1,0,0
97,0,0,0
98,1,0,0
99,2,0,0
100,1,0,0
101,1,0,0
102,1,0,0
103,1,0,0
104,1,0,0
105,1,0,0
106,1,0,0
107,1,0,0
108,1,0,0
109,1,0,0
110,1,0,0
111,1,0,0
112,2,0,0
113,2,0,0
114,1,0,0
115,1,0,0
116,1,0,0
117,1,0,0
118,1,0,0
119,0,0,0
120,0,0,0
121,0,0,0
122,0,0,0
123,2,0,0
124,1,0,0
125,2,0,0
126,2,0,0
127,2,0,0
128,2,0,0
129,2,0,0
130,2,0,0
131,1,0,0
132,1,0,0
133,1,0,0
134,1,0,0
135,1,0,0
136,2,0,0
137,1,0,0
138,1,0,0
139,1,0,0
140,1,0,0
141,1,0,0
142,1,0,0
143,1,0,0
144,1,0,0
145,1,0,0
146,1,0,0
147,1,0,0
148,1,0,0
149,1,0,0
150,0,0,0
151,0,0,0
152,0,0,0
153,0,0,0
154,1,0,0
155,1,0,0
156,1,0,0
157,1,0,0
158,1,0,0
159,1,0,0
160,1,0,0
161,1,0,0
162,1,0,0
163,1,0,0
164,1,0,0
165,1,0,0
166,3,0,0
167,3,0,0
168,3,0,0
169,2,0,0
170,2,0,0
171,2,0,0
172,2,0,0
173,2,0,0
174,3,0,0
175,2,0,0
176,2,0,0
177,2,0,0
178,2,2,1
179,2,0,0
180,2,0,0
181,2,2,1
182,2,0,0
183,2,0,0
184,2,0,0
185,3,0,0
186,2,0,0
187,3,0,0
188,2,0,0
189,2,0,0
190,1,0,0
191,1,0,0
192,1,0,0
193,0,0,0
194,0,0,0
195,0,0,0
196,1,0,0
197,1,0,0
198,2,0,0
199,2,0,0
200,2,0,0
201,2,0,0
202,2,0,0
203,2,0,0
204,2,0,0
205,2,0,0
206,2,0,0
207,2,0,0
208,3,0,0
209,2,0,0
210,2,0,0
211,2,0,0
212,1,0,0
213,1,0,0
214,1,0,0
215,1,0,0
216,1,0,0
217,2,0,0
218,1,0,0
219,2,0,0
220,1,0,0
221,1,0,0
222,1,0,0
223,1,0,0
224,1,0,0
225,1,0,0
226,1,0,0
227,1,0,0
228,1,0,0
229,1,0,0
230,1,0,0
231,1,0,0
232,2,0,0
233,2,0,0
234,2,0,0
235,2,0,0
236,2,0,0
237,2,0,0
238,3,0,0
239,2,0,0
240,2,0,0
241,2,0,0
242,3,0,0
243,3,0,0
244,3,0,0
245,3,2,1
246,3,0,0
247,3,0,0
248,3,0,0
249,3,0,0
250,2,0,0
251,3,0,0
252,4,2,1
253,2,0,0
254,2,2,1
255,3,0,0
256,3,0,0
257,3,0,0
258,3,0,0
259,3,0,0
260,3,0,0
261,2,0,0
262,2,0,0
263,2,0,0
264,2,0,0
265,2,0,0
266,2,0,0
267,2,0,0
268,2,0,0
269,2,0,0
270,2,0,0
271,1,0,0
272,3,0,0
273,3,0,0
274,2,0,0
275,1,0,0
276,1,0,0
277,1,0,0
278,2,0,0
279,1,0,0
280,1,0,0
281,2,0,0
282,2,0,0
283,3,0,0
284,3,0,0
285,3,0,0
286,3,2,1
287,3,0,0
288,3,2,1
289,3,3,2
290,3,2,1
291,3,3,2
292,3,2,1
293,3,2,1
294,3,2,1
295,3,3,3
296,3,2,1
297,3,3,2
298,3,3,3
299,3,3,3
300,3,3,3
301,3,3,3
302,3,3,2
303,3,3,2
304,3,3,3
305,3,3,2
306,3,3,3
307,3,3,3
308,3,3,2
309,3,3,2
310,3,3,2
311,3,3,2
312,3,3,2
313,3,3,2
314,3,3,2
315,3,3,3
316,3,3,2
317,3,3,3
318,3,3,2
319,3,3,2
320,3,3,3
321,3,3,3
322,3,3,2
323,3,3,3
324,3,3,2
325,3,3,3
326,3,3,2
327,3,3,2
328,3,3,3
329,3,3,2
330,3,3,3
331,3,3,3
332,3,3,2
333,3,3,2
334,3,3,2
335,3,3,3
336,3,2,1
337,3,3,3
338,3,2,1
339,3,3,2
340,3,0,0
341,3,2,1
342,3,0,0
343,3,0,0
344,3,0,0
345,3,0,0
346,3,0,0
347,3,0,0
348,3,0,0
349,3,0,0
350,3,0,0
351,3,0,0
352,3,0,0
353,3,0,0
354,3,0,0
355,3,0,0
356,3,0,0
357,3,0,0
358,3,0,0
359,2,0,0
360,2,0,0
361,3,0,0
362,2,0,0
363,2,0,0
364,2,0,0
365,1,0,0
366,3,0,0
367,1,0,0
368,1,0,0
369,1,0,0
370,2,0,0
371,2,0,0
372,2,0,0
373,2,0,0
374,2,0,0
375,2,0,0
376,1,0,0
377,2,0,0
378,1,0,0
379,1,0,0
380,1,0,0
381,1,0,0
382,2,0,0
383,1,0,0
384,1,0,0
385,3,0,0
386,3,0,0
387,3,0,0
388,3,0,0
389,3,0,0
390,3,2,1
391,3,2,1
392,3,2,1
393,3,2,1
394,4,2,1
395,4,0,0
396,4,0,0
397,4,0,0
398,3,0,0
399,2,0,0
400,3,2,1
401,3,0,0
402,3,0,0
403,4,0,0
404,4,3,2
405,4,3,2
406,5,3,3
407,5,3,3
408,5,3,2
409,6,3,3
410,5,3,2
411,4,2,1
412,4,2,1
413,3,3,2
414,2,2,1
415,2,0,0
416,3,2,1
